,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
5892,8.0,18.0,1.0,10.0,7.0,3.0,12.0,7.0,6.0,4.0,4.0,2.0,1.0,9.0,6.0,5.0,1.0,2.0,23.0,3.0,5.0,3.0,10.0,5.0,6.0,4.0,4.0,7.0,9.0,7.0,4.0,13.0,5.0,2.0,4.0,6.0,6.0,12.0,4.0,5.0,14.0,4.0,4.0,12.0,1.0
5893,8.0,18.0,1.0,4.0,2.0,4.0,12.0,4.0,4.0,5.0,5.0,4.0,5.0,7.0,9.0,6.0,2.0,3.0,14.0,3.0,1.0,5.0,10.0,7.0,7.0,5.0,5.0,6.0,8.0,3.0,1.0,16.0,7.0,2.0,1.0,5.0,2.0,9.0,5.0,9.0,12.0,0.0,5.0,14.0,1.0
5894,8.0,9.0,1.0,7.0,5.0,3.0,12.0,3.0,1.0,3.0,2.0,4.0,6.0,5.0,4.0,4.0,1.0,4.0,17.0,4.0,4.0,4.0,11.0,9.0,9.0,4.0,5.0,8.0,10.0,6.0,4.0,9.0,4.0,4.0,1.0,3.0,4.0,12.0,7.0,5.0,14.0,3.0,5.0,12.0,1.0
5895,5.0,17.0,3.0,4.0,4.0,2.0,13.0,4.0,3.0,5.0,3.0,2.0,1.0,7.0,5.0,5.0,3.0,3.0,18.0,5.0,4.0,4.0,11.0,6.0,3.0,3.0,3.0,5.0,10.0,5.0,2.0,14.0,4.0,1.0,0.0,6.0,6.0,12.0,4.0,5.0,10.0,0.0,8.0,13.0,1.0
5896,15.0,5.0,5.0,4.0,3.0,5.0,11.0,5.0,4.0,4.0,8.0,4.0,10.0,3.0,13.0,8.0,1.0,3.0,29.0,7.0,3.0,1.0,9.0,9.0,6.0,12.0,7.0,13.0,14.0,3.0,3.0,14.0,18.0,9.0,4.0,9.0,5.0,6.0,9.0,6.0,9.0,3.0,10.0,8.0,1.0
5897,13.0,3.0,2.0,2.0,3.0,10.0,8.0,5.0,2.0,4.0,4.0,6.0,7.0,7.0,16.0,11.0,2.0,3.0,23.0,9.0,2.0,2.0,10.0,7.0,5.0,13.0,4.0,7.0,12.0,7.0,8.0,12.0,16.0,3.0,3.0,5.0,4.0,5.0,4.0,7.0,10.0,3.0,4.0,4.0,1.0
5898,5.0,10.0,0.0,9.0,1.0,4.0,6.0,2.0,12.0,4.0,5.0,4.0,6.0,8.0,9.0,8.0,1.0,2.0,22.0,5.0,3.0,0.0,10.0,6.0,4.0,5.0,3.0,9.0,7.0,2.0,0.0,16.0,15.0,7.0,5.0,9.0,3.0,5.0,1.0,9.0,11.0,2.0,11.0,9.0,1.0
5899,12.0,5.0,2.0,5.0,7.0,5.0,5.0,3.0,7.0,3.0,8.0,5.0,7.0,6.0,10.0,9.0,2.0,4.0,17.0,5.0,3.0,4.0,15.0,7.0,7.0,12.0,5.0,9.0,15.0,3.0,1.0,12.0,16.0,7.0,6.0,7.0,8.0,7.0,4.0,6.0,6.0,1.0,10.0,8.0,1.0
5900,10.0,24.0,13.0,31.0,3.0,8.0,17.0,15.0,30.0,29.0,38.0,8.0,17.0,8.0,7.0,6.0,733.0,22.0,37.0,5.0,13.0,688.0,12.0,10.0,58.0,11.0,41.0,9.0,16.0,21.0,13.0,20.0,10.0,6.0,9.0,48.0,16.0,10.0,3.0,24.0,30.0,13.0,44.0,24.0,1.0
5901,11.0,15.0,11.0,21.0,5.0,9.0,12.0,14.0,21.0,27.0,27.0,18.0,14.0,8.0,8.0,12.0,310.0,14.0,19.0,7.0,13.0,287.0,4.0,6.0,61.0,8.0,33.0,7.0,14.0,13.0,19.0,24.0,9.0,6.0,8.0,38.0,23.0,8.0,6.0,26.0,40.0,16.0,27.0,13.0,1.0
5902,12.0,22.0,21.0,30.0,3.0,11.0,9.0,26.0,28.0,28.0,23.0,19.0,14.0,7.0,10.0,7.0,352.0,29.0,21.0,4.0,17.0,316.0,6.0,13.0,44.0,7.0,25.0,11.0,13.0,23.0,28.0,20.0,6.0,12.0,12.0,34.0,27.0,8.0,11.0,21.0,20.0,30.0,23.0,17.0,1.0
5903,9.0,14.0,21.0,21.0,2.0,14.0,12.0,21.0,27.0,29.0,27.0,19.0,14.0,13.0,6.0,8.0,577.0,25.0,20.0,4.0,9.0,522.0,7.0,9.0,47.0,6.0,39.0,14.0,17.0,21.0,26.0,22.0,9.0,9.0,7.0,36.0,21.0,9.0,8.0,20.0,22.0,26.0,29.0,13.0,1.0
5904,22.0,26.0,38.0,14.0,32.0,36.0,18.0,22.0,17.0,12.0,12.0,7.0,14.0,30.0,27.0,29.0,7.0,17.0,36.0,24.0,20.0,17.0,12.0,38.0,14.0,18.0,32.0,14.0,29.0,21.0,19.0,18.0,17.0,22.0,58.0,11.0,21.0,23.0,26.0,26.0,56.0,24.0,20.0,25.0,1.0
5905,25.0,21.0,41.0,17.0,35.0,29.0,24.0,23.0,16.0,9.0,13.0,6.0,17.0,36.0,22.0,23.0,9.0,17.0,27.0,36.0,26.0,11.0,18.0,37.0,18.0,8.0,22.0,11.0,37.0,28.0,28.0,14.0,14.0,17.0,66.0,12.0,27.0,25.0,28.0,18.0,47.0,23.0,22.0,19.0,1.0
5906,18.0,29.0,38.0,17.0,37.0,37.0,21.0,30.0,15.0,16.0,20.0,5.0,21.0,50.0,24.0,34.0,11.0,18.0,27.0,23.0,27.0,17.0,16.0,41.0,19.0,22.0,28.0,15.0,26.0,25.0,29.0,17.0,12.0,24.0,70.0,11.0,26.0,35.0,42.0,29.0,53.0,47.0,16.0,22.0,1.0
5907,18.0,25.0,42.0,9.0,26.0,41.0,18.0,23.0,19.0,16.0,16.0,9.0,24.0,37.0,18.0,25.0,11.0,16.0,26.0,31.0,23.0,19.0,13.0,40.0,17.0,21.0,22.0,10.0,24.0,29.0,24.0,20.0,26.0,19.0,74.0,10.0,28.0,32.0,35.0,19.0,51.0,45.0,20.0,19.0,1.0
5908,17.0,11.0,1.0,9.0,16.0,8.0,28.0,5.0,10.0,4.0,4.0,2.0,16.0,13.0,21.0,11.0,2.0,16.0,14.0,18.0,12.0,15.0,9.0,8.0,11.0,7.0,5.0,12.0,20.0,7.0,2.0,26.0,35.0,6.0,0.0,18.0,7.0,15.0,8.0,26.0,15.0,4.0,15.0,22.0,1.0
5909,17.0,8.0,0.0,9.0,26.0,7.0,19.0,7.0,8.0,6.0,9.0,3.0,10.0,19.0,16.0,12.0,1.0,14.0,17.0,6.0,8.0,9.0,8.0,4.0,7.0,12.0,2.0,15.0,13.0,8.0,5.0,18.0,27.0,6.0,0.0,10.0,8.0,13.0,8.0,32.0,23.0,4.0,12.0,19.0,1.0
5910,24.0,11.0,0.0,7.0,27.0,6.0,23.0,7.0,8.0,4.0,10.0,4.0,10.0,15.0,22.0,16.0,1.0,16.0,16.0,9.0,9.0,27.0,12.0,8.0,7.0,10.0,4.0,14.0,12.0,6.0,2.0,27.0,25.0,10.0,1.0,16.0,8.0,17.0,9.0,32.0,23.0,1.0,16.0,18.0,1.0
5911,23.0,10.0,0.0,10.0,30.0,9.0,22.0,9.0,14.0,3.0,8.0,3.0,4.0,12.0,28.0,17.0,2.0,14.0,18.0,8.0,9.0,17.0,10.0,11.0,8.0,9.0,6.0,12.0,15.0,5.0,1.0,28.0,30.0,11.0,2.0,17.0,9.0,11.0,12.0,33.0,23.0,3.0,16.0,20.0,1.0
5912,14.0,6.0,5.0,4.0,15.0,8.0,4.0,5.0,4.0,4.0,3.0,10.0,8.0,11.0,7.0,9.0,1.0,9.0,17.0,38.0,5.0,14.0,4.0,14.0,6.0,9.0,5.0,9.0,26.0,2.0,11.0,6.0,11.0,5.0,1.0,9.0,9.0,12.0,18.0,10.0,22.0,4.0,8.0,4.0,1.0
5913,14.0,5.0,4.0,3.0,14.0,5.0,8.0,6.0,5.0,2.0,1.0,8.0,9.0,14.0,10.0,13.0,1.0,6.0,20.0,38.0,2.0,14.0,5.0,17.0,6.0,11.0,2.0,11.0,28.0,3.0,5.0,4.0,10.0,6.0,2.0,6.0,6.0,15.0,17.0,11.0,19.0,6.0,7.0,3.0,1.0
5914,10.0,5.0,8.0,2.0,16.0,9.0,5.0,8.0,5.0,1.0,5.0,5.0,15.0,10.0,5.0,10.0,1.0,4.0,19.0,23.0,7.0,15.0,6.0,14.0,6.0,7.0,5.0,12.0,9.0,2.0,4.0,6.0,12.0,3.0,3.0,9.0,8.0,12.0,13.0,13.0,20.0,2.0,4.0,1.0,1.0
5915,13.0,2.0,2.0,3.0,13.0,6.0,6.0,4.0,5.0,4.0,1.0,7.0,14.0,9.0,8.0,9.0,2.0,8.0,24.0,24.0,10.0,17.0,6.0,12.0,5.0,7.0,2.0,8.0,18.0,4.0,7.0,3.0,13.0,5.0,4.0,6.0,5.0,13.0,11.0,11.0,20.0,7.0,6.0,3.0,1.0
5916,10.0,11.0,33.0,6.0,8.0,4.0,9.0,5.0,10.0,4.0,9.0,14.0,3.0,4.0,9.0,7.0,3.0,3.0,16.0,0.0,11.0,2.0,5.0,2.0,7.0,3.0,8.0,7.0,1.0,6.0,2.0,13.0,6.0,6.0,30.0,5.0,10.0,3.0,1.0,10.0,22.0,0.0,5.0,5.0,1.0
5917,9.0,12.0,21.0,3.0,11.0,2.0,9.0,5.0,5.0,2.0,5.0,10.0,2.0,4.0,7.0,4.0,1.0,3.0,12.0,0.0,5.0,1.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,1.0,4.0,3.0,3.0,22.0,3.0,7.0,2.0,0.0,8.0,16.0,1.0,3.0,8.0,1.0
5918,6.0,15.0,25.0,2.0,3.0,3.0,9.0,4.0,5.0,6.0,7.0,7.0,4.0,3.0,6.0,6.0,3.0,1.0,20.0,0.0,5.0,1.0,5.0,2.0,9.0,2.0,5.0,3.0,1.0,4.0,1.0,6.0,5.0,4.0,14.0,6.0,4.0,0.0,1.0,8.0,19.0,1.0,4.0,3.0,1.0
5919,6.0,6.0,20.0,4.0,7.0,2.0,10.0,3.0,8.0,1.0,5.0,12.0,2.0,3.0,9.0,8.0,0.0,1.0,13.0,0.0,3.0,4.0,8.0,1.0,7.0,3.0,5.0,7.0,1.0,4.0,3.0,8.0,6.0,5.0,19.0,8.0,9.0,1.0,1.0,6.0,16.0,0.0,7.0,6.0,1.0
5920,10.0,13.0,26.0,14.0,17.0,10.0,10.0,22.0,8.0,12.0,7.0,10.0,14.0,9.0,6.0,7.0,17.0,6.0,30.0,11.0,21.0,17.0,4.0,11.0,15.0,9.0,14.0,12.0,5.0,20.0,9.0,9.0,11.0,7.0,27.0,12.0,13.0,13.0,12.0,17.0,43.0,8.0,10.0,13.0,1.0
5921,6.0,18.0,16.0,11.0,18.0,13.0,11.0,22.0,7.0,2.0,7.0,5.0,11.0,14.0,8.0,12.0,4.0,5.0,27.0,13.0,18.0,10.0,4.0,6.0,15.0,11.0,17.0,9.0,6.0,7.0,12.0,8.0,5.0,8.0,27.0,9.0,9.0,16.0,11.0,8.0,45.0,12.0,6.0,10.0,1.0
5922,7.0,6.0,19.0,8.0,16.0,8.0,7.0,21.0,11.0,5.0,11.0,12.0,12.0,5.0,7.0,7.0,16.0,11.0,25.0,6.0,17.0,12.0,12.0,10.0,26.0,10.0,16.0,8.0,2.0,15.0,9.0,13.0,12.0,6.0,22.0,13.0,16.0,9.0,11.0,8.0,37.0,12.0,7.0,18.0,1.0
5923,14.0,10.0,27.0,15.0,20.0,10.0,13.0,21.0,10.0,7.0,6.0,12.0,15.0,13.0,9.0,8.0,14.0,8.0,20.0,14.0,17.0,13.0,9.0,13.0,27.0,9.0,21.0,9.0,7.0,16.0,10.0,5.0,8.0,8.0,32.0,11.0,12.0,17.0,9.0,10.0,38.0,13.0,9.0,8.0,1.0
5924,7.0,8.0,28.0,5.0,11.0,10.0,8.0,6.0,12.0,1.0,8.0,8.0,18.0,10.0,9.0,15.0,2.0,9.0,11.0,9.0,6.0,5.0,6.0,7.0,11.0,10.0,12.0,7.0,15.0,6.0,6.0,9.0,21.0,5.0,32.0,4.0,7.0,4.0,10.0,17.0,33.0,13.0,12.0,2.0,1.0
5925,6.0,10.0,13.0,5.0,12.0,7.0,6.0,5.0,10.0,4.0,6.0,5.0,16.0,9.0,6.0,12.0,1.0,6.0,8.0,7.0,8.0,1.0,7.0,3.0,7.0,8.0,10.0,4.0,15.0,6.0,6.0,11.0,15.0,5.0,21.0,4.0,2.0,8.0,9.0,11.0,37.0,11.0,6.0,6.0,1.0
5926,4.0,8.0,15.0,2.0,7.0,4.0,7.0,5.0,11.0,1.0,7.0,3.0,9.0,6.0,5.0,9.0,2.0,5.0,16.0,4.0,4.0,2.0,7.0,5.0,7.0,4.0,9.0,5.0,6.0,5.0,8.0,11.0,11.0,3.0,26.0,3.0,3.0,4.0,3.0,8.0,29.0,17.0,7.0,4.0,1.0
5927,4.0,8.0,12.0,3.0,6.0,9.0,10.0,2.0,12.0,2.0,5.0,2.0,17.0,13.0,7.0,12.0,2.0,6.0,17.0,12.0,8.0,4.0,7.0,7.0,11.0,6.0,11.0,5.0,10.0,2.0,11.0,11.0,15.0,6.0,30.0,4.0,5.0,2.0,4.0,13.0,24.0,20.0,10.0,7.0,1.0
5928,12.0,12.0,5.0,9.0,2.0,8.0,22.0,11.0,11.0,9.0,12.0,14.0,7.0,10.0,16.0,9.0,6.0,11.0,12.0,4.0,6.0,9.0,14.0,9.0,15.0,12.0,11.0,13.0,10.0,8.0,5.0,10.0,5.0,5.0,4.0,9.0,8.0,9.0,6.0,14.0,9.0,6.0,7.0,18.0,1.0
5929,7.0,13.0,8.0,5.0,1.0,6.0,14.0,8.0,8.0,6.0,8.0,3.0,8.0,9.0,12.0,12.0,3.0,3.0,6.0,4.0,1.0,5.0,6.0,7.0,11.0,9.0,6.0,10.0,11.0,12.0,3.0,7.0,5.0,5.0,1.0,7.0,11.0,14.0,7.0,6.0,9.0,9.0,9.0,15.0,1.0
5930,9.0,9.0,3.0,6.0,1.0,5.0,17.0,10.0,13.0,6.0,11.0,9.0,4.0,6.0,9.0,5.0,1.0,4.0,8.0,3.0,4.0,2.0,9.0,3.0,17.0,4.0,4.0,13.0,4.0,11.0,1.0,9.0,5.0,5.0,2.0,10.0,6.0,12.0,3.0,10.0,4.0,7.0,9.0,17.0,1.0
5931,4.0,15.0,3.0,5.0,0.0,3.0,18.0,8.0,8.0,6.0,8.0,8.0,6.0,4.0,8.0,5.0,5.0,4.0,2.0,0.0,3.0,5.0,8.0,3.0,9.0,3.0,7.0,9.0,11.0,9.0,1.0,6.0,5.0,3.0,3.0,7.0,9.0,12.0,2.0,4.0,2.0,6.0,6.0,16.0,1.0
5932,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,0.0,4.0,4.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,5.0,8.0,2.0,0.0,0.0,0.0,6.0,2.0,3.0,3.0,0.0,0.0,2.0,1.0
5933,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,6.0,5.0,1.0,4.0,1.0,1.0,6.0,0.0,3.0,6.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,0.0,5.0,4.0,1.0,0.0,1.0,0.0,8.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0
5934,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,0.0,1.0,2.0,4.0,3.0,0.0,3.0,4.0,0.0,1.0,5.0,1.0,3.0,1.0,2.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0
5935,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,4.0,0.0,3.0,4.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0
5936,15.0,5.0,10.0,18.0,4.0,5.0,7.0,11.0,10.0,4.0,11.0,9.0,7.0,4.0,9.0,10.0,6.0,7.0,6.0,1.0,3.0,4.0,14.0,4.0,5.0,6.0,5.0,5.0,3.0,8.0,4.0,6.0,3.0,5.0,14.0,4.0,13.0,3.0,4.0,8.0,8.0,3.0,0.0,5.0,1.0
5937,10.0,5.0,14.0,21.0,2.0,3.0,5.0,6.0,14.0,7.0,15.0,11.0,5.0,4.0,5.0,7.0,8.0,12.0,10.0,2.0,2.0,9.0,12.0,5.0,3.0,9.0,5.0,7.0,8.0,11.0,8.0,7.0,5.0,3.0,22.0,7.0,6.0,3.0,5.0,7.0,15.0,5.0,0.0,1.0,1.0
5938,9.0,4.0,13.0,13.0,2.0,3.0,7.0,16.0,17.0,4.0,11.0,7.0,5.0,4.0,7.0,9.0,7.0,5.0,6.0,1.0,4.0,6.0,10.0,6.0,3.0,5.0,6.0,9.0,7.0,8.0,7.0,4.0,1.0,3.0,16.0,5.0,12.0,3.0,3.0,3.0,11.0,5.0,2.0,8.0,1.0
5939,8.0,1.0,15.0,13.0,1.0,2.0,5.0,15.0,16.0,1.0,7.0,5.0,4.0,3.0,5.0,8.0,3.0,10.0,9.0,0.0,7.0,6.0,11.0,6.0,1.0,4.0,7.0,6.0,5.0,13.0,7.0,8.0,3.0,1.0,16.0,8.0,10.0,3.0,3.0,2.0,7.0,2.0,4.0,7.0,1.0
5940,10.0,15.0,35.0,6.0,11.0,5.0,9.0,10.0,10.0,7.0,8.0,9.0,6.0,0.0,7.0,7.0,4.0,4.0,19.0,1.0,8.0,8.0,3.0,8.0,17.0,8.0,5.0,9.0,6.0,8.0,5.0,10.0,21.0,3.0,17.0,4.0,9.0,4.0,8.0,9.0,25.0,8.0,9.0,11.0,1.0
5941,10.0,9.0,31.0,4.0,10.0,4.0,10.0,7.0,9.0,6.0,8.0,3.0,8.0,4.0,10.0,7.0,2.0,7.0,38.0,0.0,10.0,4.0,5.0,2.0,9.0,7.0,2.0,7.0,3.0,8.0,7.0,8.0,18.0,4.0,15.0,3.0,5.0,8.0,8.0,10.0,30.0,8.0,10.0,9.0,1.0
5942,8.0,12.0,37.0,3.0,7.0,3.0,9.0,8.0,6.0,2.0,6.0,4.0,12.0,5.0,8.0,6.0,2.0,5.0,19.0,0.0,9.0,7.0,7.0,5.0,15.0,9.0,4.0,13.0,6.0,6.0,5.0,9.0,14.0,6.0,17.0,2.0,10.0,6.0,9.0,11.0,21.0,11.0,10.0,8.0,1.0
5943,11.0,8.0,30.0,4.0,8.0,5.0,5.0,8.0,6.0,4.0,7.0,6.0,6.0,7.0,9.0,5.0,1.0,4.0,23.0,0.0,4.0,3.0,5.0,3.0,12.0,8.0,5.0,8.0,4.0,7.0,2.0,12.0,8.0,5.0,20.0,3.0,9.0,6.0,9.0,4.0,16.0,4.0,8.0,5.0,1.0
5944,38.0,30.0,10.0,58.0,28.0,33.0,6.0,23.0,80.0,101.0,133.0,29.0,42.0,57.0,22.0,32.0,375.0,121.0,14.0,1.0,26.0,204.0,33.0,21.0,7.0,23.0,208.0,22.0,3.0,62.0,23.0,23.0,5.0,29.0,20.0,24.0,133.0,55.0,28.0,29.0,48.0,42.0,25.0,9.0,1.0
5945,31.0,23.0,14.0,53.0,33.0,39.0,15.0,36.0,67.0,105.0,99.0,34.0,50.0,64.0,40.0,36.0,336.0,95.0,11.0,3.0,39.0,171.0,22.0,29.0,11.0,32.0,188.0,24.0,4.0,65.0,25.0,28.0,7.0,36.0,17.0,27.0,137.0,57.0,32.0,27.0,53.0,56.0,31.0,11.0,1.0
5946,40.0,16.0,12.0,60.0,32.0,40.0,11.0,51.0,113.0,115.0,145.0,43.0,36.0,48.0,39.0,46.0,450.0,106.0,13.0,2.0,39.0,188.0,34.0,38.0,3.0,38.0,206.0,25.0,2.0,81.0,29.0,19.0,3.0,36.0,19.0,37.0,147.0,45.0,27.0,27.0,34.0,41.0,29.0,10.0,1.0
5947,37.0,32.0,11.0,48.0,44.0,49.0,14.0,50.0,86.0,106.0,123.0,34.0,57.0,57.0,40.0,46.0,394.0,87.0,7.0,5.0,46.0,175.0,31.0,52.0,6.0,30.0,232.0,27.0,1.0,88.0,39.0,29.0,11.0,40.0,19.0,36.0,158.0,53.0,40.0,34.0,33.0,41.0,39.0,16.0,1.0
5948,4.0,6.0,1.0,2.0,2.0,6.0,11.0,7.0,3.0,7.0,8.0,3.0,4.0,5.0,3.0,1.0,3.0,2.0,18.0,0.0,2.0,4.0,7.0,4.0,8.0,3.0,7.0,3.0,0.0,3.0,6.0,11.0,12.0,1.0,4.0,6.0,7.0,3.0,0.0,6.0,19.0,0.0,7.0,8.0,1.0
5949,3.0,10.0,3.0,1.0,5.0,3.0,8.0,6.0,3.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,11.0,0.0,1.0,1.0,5.0,1.0,12.0,2.0,3.0,2.0,1.0,2.0,2.0,9.0,11.0,1.0,3.0,4.0,6.0,2.0,1.0,5.0,18.0,0.0,3.0,8.0,1.0
5950,6.0,3.0,2.0,2.0,2.0,5.0,8.0,9.0,3.0,5.0,4.0,4.0,1.0,5.0,4.0,3.0,2.0,2.0,20.0,0.0,1.0,2.0,5.0,2.0,10.0,2.0,5.0,3.0,1.0,2.0,5.0,9.0,6.0,0.0,5.0,2.0,8.0,2.0,0.0,6.0,21.0,1.0,6.0,5.0,1.0
5951,5.0,6.0,2.0,1.0,2.0,6.0,8.0,3.0,2.0,0.0,4.0,3.0,2.0,0.0,3.0,2.0,2.0,3.0,14.0,2.0,1.0,3.0,8.0,3.0,8.0,3.0,1.0,4.0,0.0,1.0,5.0,7.0,11.0,1.0,2.0,4.0,9.0,2.0,2.0,6.0,12.0,0.0,4.0,8.0,1.0
5952,2.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,5.0,1.0,1.0,0.0,2.0,1.0,4.0,2.0,3.0,3.0,3.0,4.0,1.0,5.0,4.0,1.0,2.0,3.0,3.0,4.0,0.0,5.0,0.0,4.0,1.0,4.0,1.0,2.0,1.0,4.0,3.0,7.0,1.0,0.0,0.0,5.0,1.0
5953,4.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,5.0,0.0,2.0,0.0,3.0,3.0,6.0,5.0,0.0,3.0,2.0,3.0,0.0,5.0,2.0,2.0,2.0,5.0,2.0,5.0,1.0,4.0,0.0,4.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0
5954,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,0.0,6.0,1.0,2.0,0.0,5.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0
5955,2.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,4.0,1.0,5.0,6.0,1.0,3.0,2.0,5.0,0.0,5.0,5.0,1.0,3.0,2.0,0.0,3.0,2.0,4.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,4.0,1.0
5956,10.0,15.0,8.0,6.0,10.0,5.0,16.0,2.0,9.0,6.0,8.0,3.0,11.0,14.0,12.0,4.0,10.0,11.0,36.0,12.0,5.0,11.0,9.0,17.0,16.0,9.0,14.0,6.0,30.0,3.0,10.0,9.0,7.0,3.0,10.0,4.0,9.0,13.0,11.0,17.0,21.0,7.0,13.0,12.0,1.0
5957,7.0,10.0,6.0,5.0,10.0,3.0,14.0,3.0,8.0,5.0,8.0,0.0,4.0,13.0,8.0,5.0,1.0,12.0,33.0,7.0,6.0,6.0,14.0,6.0,9.0,6.0,9.0,9.0,11.0,4.0,9.0,5.0,9.0,1.0,4.0,4.0,3.0,9.0,5.0,12.0,22.0,2.0,12.0,10.0,1.0
5958,1.0,11.0,8.0,2.0,9.0,6.0,13.0,4.0,8.0,2.0,5.0,2.0,11.0,8.0,5.0,4.0,0.0,10.0,27.0,8.0,4.0,9.0,7.0,13.0,9.0,7.0,12.0,11.0,26.0,2.0,9.0,7.0,8.0,0.0,14.0,5.0,6.0,11.0,7.0,15.0,15.0,6.0,10.0,15.0,1.0
5959,2.0,14.0,8.0,5.0,6.0,5.0,8.0,3.0,6.0,2.0,5.0,2.0,10.0,12.0,6.0,2.0,1.0,3.0,21.0,8.0,3.0,7.0,10.0,6.0,12.0,4.0,11.0,8.0,13.0,8.0,10.0,10.0,5.0,0.0,5.0,5.0,2.0,11.0,6.0,10.0,19.0,3.0,9.0,8.0,1.0
5960,2.0,7.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,0.0,2.0,0.0,0.0,25.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,3.0,3.0,4.0,0.0,1.0,6.0,1.0,0.0,3.0,3.0,3.0,4.0,5.0,5.0,0.0,4.0,5.0,1.0
5961,1.0,1.0,3.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,3.0,2.0,5.0,2.0,1.0,1.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,2.0,4.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,8.0,0.0,3.0,5.0,1.0
5962,1.0,3.0,2.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,16.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,5.0,1.0,0.0,2.0,2.0,2.0,1.0,8.0,10.0,3.0,6.0,5.0,1.0
5963,0.0,7.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,4.0,2.0,0.0,1.0,5.0,1.0,1.0,3.0,0.0,0.0,2.0,5.0,6.0,2.0,6.0,7.0,1.0
5964,7.0,35.0,14.0,12.0,11.0,8.0,16.0,17.0,15.0,22.0,12.0,15.0,7.0,9.0,12.0,12.0,69.0,10.0,16.0,4.0,6.0,9.0,13.0,11.0,9.0,8.0,16.0,24.0,3.0,23.0,2.0,13.0,5.0,10.0,30.0,9.0,19.0,11.0,7.0,7.0,24.0,1.0,9.0,10.0,1.0
5965,11.0,28.0,17.0,6.0,12.0,5.0,13.0,13.0,13.0,11.0,15.0,11.0,9.0,6.0,8.0,7.0,1.0,7.0,12.0,6.0,8.0,8.0,10.0,5.0,10.0,3.0,8.0,13.0,6.0,15.0,6.0,7.0,7.0,9.0,30.0,8.0,13.0,11.0,4.0,10.0,38.0,2.0,9.0,10.0,1.0
5966,6.0,23.0,15.0,6.0,6.0,1.0,11.0,15.0,6.0,14.0,13.0,13.0,8.0,4.0,8.0,10.0,17.0,8.0,12.0,1.0,5.0,7.0,10.0,4.0,14.0,6.0,17.0,10.0,0.0,15.0,2.0,8.0,3.0,10.0,25.0,10.0,8.0,7.0,3.0,7.0,21.0,2.0,6.0,5.0,1.0
5967,7.0,21.0,19.0,11.0,6.0,3.0,7.0,14.0,10.0,8.0,13.0,14.0,3.0,6.0,7.0,5.0,3.0,10.0,16.0,2.0,5.0,10.0,9.0,4.0,11.0,5.0,11.0,16.0,2.0,9.0,1.0,8.0,2.0,6.0,23.0,6.0,6.0,5.0,5.0,10.0,17.0,0.0,3.0,8.0,1.0
